epoch,mode,seed,theta,theta0,drift,PCI,G_debt,P_survive,survive,temptation_payoff,work_extracted,gross_advantage,net_work
6,aligned,100003,0.1489412176027534,0.027573715179755383,0.12136750242299801,0.8857083997915387,407.0,0.017077388507484793,0,61.0499999999996,348.79999999999905,409.84999999999866,405.77999999999867
7,aligned,100003,0.4120053466519825,0.027573715179755383,0.38443163147222714,0.6808374928590687,447.0,0.01144731585050571,0,67.04999999999968,284.8000000000006,351.85000000000025,347.3800000000002
8,aligned,100003,0.468936470337291,0.027573715179755383,0.44136275515753565,0.6431593548776504,373.0,0.023992835836709175,0,55.94999999999965,403.19999999999857,459.1499999999982,455.4199999999982
9,aligned,100003,-0.015667831824802414,0.027573715179755383,0.0432415470045578,0.957680037382527,358.0,0.027875698255247015,0,53.69999999999967,427.19999999999675,480.8999999999964,477.3199999999964
10,aligned,100003,0.07237435926087107,0.027573715179755383,0.04480064408111569,0.9561880845878042,488.0,0.007597014027577567,0,73.19999999999992,196.80000000000135,270.00000000000125,265.12000000000126
11,aligned,100003,0.5864749170728297,0.027573715179755383,0.5589012018930744,0.5718370522398745,419.0,0.01514628487304698,0,62.84999999999958,323.1999999999997,386.0499999999993,381.8599999999993
12,aligned,100003,0.4582083395323725,0.027573715179755383,0.4306346243526171,0.6500963967781405,427.0,0.013981783153338308,0,64.04999999999957,316.79999999999956,380.8499999999991,376.57999999999913
13,aligned,100003,0.12776856777090445,0.027573715179755383,0.10019485259114908,0.9046611252965929,408.0,0.01690746565270528,1,61.1999999999996,347.1999999999973,408.3999999999969,404.3199999999969
14,aligned,100003,0.14362543288757418,0.027573715179755383,0.1160517177078188,0.8904291711509202,366.0,0.02573251272635994,0,54.89999999999966,414.39999999999617,469.2999999999958,465.6399999999958
15,aligned,100003,-0.24470504161155354,0.027573715179755383,0.2722787567913089,0.7616419186378964,490.0,0.007446583070924338,0,73.49999999999993,217.60000000000193,291.10000000000184,286.20000000000186
16,aligned,100003,0.8303777851673899,0.027573715179755383,0.8028040699876345,0.4480707790981965,518.0,0.005628006414404065,0,77.70000000000009,257.60000000000196,335.30000000000206,330.12000000000205
17,aligned,100003,0.4534352484587475,0.027573715179755383,0.4258615332789921,0.6532067832604053,278.0,0.06203850737735832,0,41.69999999999978,555.1999999999969,596.8999999999967,594.1199999999967
18,aligned,100003,0.22038089693048393,0.027573715179755383,0.19280718175072856,0.8246409646375598,434.0,0.013036528203437736,0,65.09999999999961,305.59999999999945,370.6999999999991,366.3599999999991
19,aligned,100003,0.11524272925253995,0.027573715179755383,0.08766901407278457,0.9160640308533233,548.0,0.0041693296979041115,0,82.20000000000026,248.00000000000162,330.20000000000186,324.72000000000185
0,aligned,100004,0.04925168542247002,0.013319544273078056,0.035932141149391965,0.9647057550857384,509.0,0.006158019887168897,0,76.35000000000004,214.4000000000016,290.75000000000165,285.6600000000017
1,aligned,100004,-0.09156188080840982,0.013319544273078056,0.10488142508148787,0.9004312848227024,437.0,0.012651240568005305,0,65.54999999999963,300.80000000000007,366.3499999999997,361.9799999999997
2,aligned,100004,0.524866667892602,0.013319544273078056,0.5115471236195239,0.5995672562189399,418.0,0.015298507566725518,0,62.699999999999584,308.7999999999993,371.49999999999886,367.31999999999886
3,aligned,100004,0.48817779572851716,0.013319544273078056,0.4748582514554391,0.6219732140146127,385.0,0.02127973643837717,1,57.74999999999963,383.9999999999982,441.74999999999784,437.8999999999978
4,aligned,100004,0.35093406501553404,0.013319544273078056,0.33761452074245596,0.7134702628835168,365.0,0.025991128778755347,0,54.74999999999966,415.9999999999974,470.74999999999704,467.09999999999707
5,aligned,100004,0.4865705876950698,0.013319544273078056,0.4732510434219917,0.6229736581063013,378.0,0.02282269142509298,0,56.69999999999964,395.1999999999986,451.8999999999983,448.1199999999983
6,aligned,100004,0.061100975446629346,0.013319544273078056,0.04778143117355129,0.9533421351791654,407.0,0.017077388507484793,0,61.0499999999996,348.79999999999836,409.849999999998,405.779999999998
7,aligned,100004,0.21861481016368675,0.013319544273078056,0.2052952658906087,0.8144068143537767,446.0,0.011562363287468536,0,66.89999999999968,273.6000000000009,340.50000000000057,336.0400000000006
8,aligned,100004,0.3912260580982051,0.013319544273078056,0.377906513825127,0.6852945632387196,494.0,0.007154598372314579,0,74.09999999999995,216.00000000000213,290.10000000000207,285.16000000000207
9,aligned,100004,0.6237295199843357,0.013319544273078056,0.6104099757112577,0.5431281540724787,349.0,0.030500872171217483,0,52.34999999999968,441.59999999999764,493.9499999999973,490.4599999999973
10,aligned,100004,1.0450703451076584,0.013319544273078056,1.0317508008345804,0.3563824593327986,361.0,0.027051846866350416,0,54.149999999999665,422.3999999999967,476.5499999999963,472.9399999999963
11,aligned,100004,0.8356652730960423,0.013319544273078056,0.8223457288229643,0.43939973205776817,255.0,0.07808166600115317,0,38.249999999999815,591.999999999997,630.2499999999968,627.6999999999969
12,aligned,100004,1.0412755512407297,0.013319544273078056,1.0279560069676517,0.3577374265884592,255.0,0.07808166600115317,0,38.249999999999815,591.9999999999972,630.2499999999969,627.699999999997
13,aligned,100004,1.452252590518724,0.013319544273078056,1.438933046245646,0.23718068454986638,265.0,0.0706512130604296,0,39.7499999999998,575.9999999999978,615.7499999999976,613.0999999999976
14,aligned,100004,1.926614102420302,0.013319544273078056,1.913294558147224,0.1475933299101929,207.0,0.12618578170503877,0,31.049999999999883,668.7999999999976,699.8499999999974,697.7799999999974
15,aligned,100004,2.405622793904683,0.013319544273078056,2.392303249631605,0.09141888070123082,105.0,0.3499377491111553,0,15.750000000000027,831.9999999999984,847.7499999999984,846.6999999999985
16,aligned,100004,2.1592403939950824,0.013319544273078056,2.145920849722004,0.11696028459427965,117.0,0.31036694126548503,0,17.55000000000001,812.7999999999985,830.3499999999985,829.1799999999986
17,aligned,100004,2.253959772640293,0.013319544273078056,2.240640228367215,0.10639036843842639,93.0,0.3945537103716011,0,13.950000000000022,851.1999999999988,865.1499999999988,864.2199999999989
18,aligned,100004,1.2796511044971197,0.013319544273078056,1.2663315602240417,0.2818637276216635,104.0,0.35345468195878016,0,15.600000000000026,833.5999999999984,849.1999999999985,848.1599999999985
19,aligned,100004,2.07912597758475,0.013319544273078056,2.0658064333116717,0.12671606130003563,228.0,0.10228420671553748,0,34.199999999999854,635.1999999999975,669.3999999999974,667.1199999999974
0,aligned,100005,0.1587868114106711,-0.0033462271823376747,0.1621330385930088,0.8503280705647036,488.0,0.007597014027577567,0,73.19999999999992,179.2000000000016,252.4000000000015,247.52000000000152
1,aligned,100005,0.3741379959100962,-0.0033462271823376747,0.3774842230924339,0.6855840178946482,495.0,0.0070834089290521185,0,74.24999999999996,235.20000000000212,309.4500000000021,304.5000000000021
2,aligned,100005,0.2006812863590167,-0.0033462271823376747,0.20402751354135437,0.8154399352382677,438.0,0.012525358621074385,0,65.69999999999963,299.2000000000002,364.89999999999986,360.51999999999987
3,aligned,100005,0.7720428233600354,-0.0033462271823376747,0.7753890505423731,0.46052457880471065,401.0,0.018133395236801075,0,60.14999999999961,358.39999999999964,418.5499999999993,414.5399999999993
4,aligned,100005,0.9989433868861628,-0.0033462271823376747,1.0022896140685005,0.3670381027650978,330.0,0.036883167401240015,0,49.49999999999971,471.9999999999979,521.4999999999976,518.1999999999977
5,aligned,100005,0.8992117242004851,-0.0033462271823376747,0.9025579513828228,0.4055310032999285,255.0,0.07808166600115317,0,38.249999999999815,591.999999999997,630.2499999999968,627.6999999999969
6,aligned,100005,1.024307978974355,-0.0033462271823376747,1.0276542061566927,0.3578454083275826,275.0,0.06392786120670757,0,41.24999999999979,559.9999999999974,601.2499999999972,598.4999999999972
7,aligned,100005,0.4374005146929312,-0.0033462271823376747,0.44074674187526885,0.643555671638531,307.0,0.04642115485743127,0,46.04999999999974,508.799999999997,554.8499999999967,551.7799999999967
8,aligned,100005,0.9164089783835576,-0.0033462271823376747,0.9197552055658953,0.39861660826912104,437.0,0.012651240568005305,0,65.54999999999963,300.79999999999984,366.34999999999945,361.97999999999945
9,aligned,100005,1.142409064123694,-0.0033462271823376747,1.1457552913060316,0.3179836567768897,288.0,0.056134762834133725,0,43.19999999999977,539.199999999998,582.3999999999978,579.5199999999978
10,aligned,100005,1.2729140178513907,-0.0033462271823376747,1.2762602450337284,0.2790790385368334,194.0,0.14370394977770293,0,29.099999999999902,689.5999999999977,718.6999999999977,716.7599999999976
11,aligned,100005,1.2025898454199326,-0.0033462271823376747,1.2059360726022703,0.2994115973022708,272.0,0.06587475442640295,0,40.79999999999979,564.799999999997,605.5999999999968,602.8799999999968
12,aligned,100005,1.1908127939682567,-0.0033462271823376747,1.1941590211505944,0.30295862887824815,243.0,0.08803683258237255,0,36.44999999999983,611.1999999999971,647.6499999999969,645.219999999997
13,aligned,100005,1.4078554670960792,-0.0033462271823376747,1.411201694278417,0.2438500737762577,193.0,0.14514819848362373,0,28.949999999999903,691.1999999999978,720.1499999999977,718.2199999999978
14,aligned,100005,1.2098783885253563,-0.0033462271823376747,1.213224615707694,0.29723725648305466,187.0,0.1541236618151314,0,28.049999999999912,700.7999999999975,728.8499999999974,726.9799999999974
15,aligned,100005,1.0952584490032324,-0.0033462271823376747,1.0986046761855701,0.33333587083717153,232.0,0.09827358560436154,1,34.79999999999985,628.7999999999968,663.5999999999966,661.2799999999966
16,aligned,100005,0.48618508536855465,-0.0033462271823376747,0.48953131255089233,0.6129135917840602,229.0,0.1012664618538834,0,34.34999999999985,633.5999999999979,667.9499999999978,665.6599999999978
17,aligned,100005,0.7750188723692112,-0.0033462271823376747,0.7783650995515489,0.45915607246927603,282.0,0.05960594270893937,0,42.29999999999978,548.7999999999978,591.0999999999975,588.2799999999975
18,aligned,100005,1.8390114686506125,-0.0033462271823376747,1.8423576958329502,0.15844342398805517,215.0,0.11648415777349697,0,32.24999999999987,655.9999999999982,688.2499999999981,686.0999999999981
19,aligned,100005,1.7338393604928162,-0.0033462271823376747,1.7371855876751539,0.17601508318959164,158.0,0.20597509820488344,1,23.699999999999953,747.1999999999978,770.8999999999977,769.3199999999977
0,aligned,100006,-0.030183326174917507,0.008544556757963175,0.03872788293288068,0.9620124535395828,424.0,0.01440759184311235,0,63.599999999999575,307.1999999999989,370.7999999999985,366.55999999999847
1,aligned,100006,-0.4993530086293301,0.008544556757963175,0.5078975653872932,0.6017594095971963,477.0,0.008480380159953269,0,71.54999999999986,227.20000000000172,298.7500000000016,293.9800000000016
2,aligned,100006,-0.014322188186984497,0.008544556757963175,0.02286674494494767,0.9773927176163191,560.0,0.003697863716482932,0,84.00000000000033,296.0000000000008,380.00000000000114,374.4000000000011
3,aligned,100006,0.45530882252787536,0.008544556757963175,0.4467642657699122,0.6396946884369499,426.0,0.014122302410163962,0,63.89999999999957,313.60000000000036,377.49999999999994,373.23999999999995
4,aligned,100006,-0.27883694731061764,0.008544556757963175,0.2873815040685808,0.7502254601688019,457.0,0.010357959717613696,0,68.54999999999974,265.60000000000025,334.15,329.58
5,aligned,100006,-0.05593176230850953,0.008544556757963175,0.0644763190664727,0.9375583162553319,532.0,0.004892753725239476,0,79.80000000000017,243.2000000000021,323.0000000000023,317.6800000000023
6,aligned,100006,0.11458625374077233,0.008544556757963175,0.10604169698280916,0.8993871455637114,496.0,0.007012927832585425,0,74.39999999999996,198.40000000000217,272.8000000000021,267.84000000000214
7,aligned,100006,0.024819672351634348,0.008544556757963175,0.016275115593671174,0.9838566085235695,442.0,0.012034232284723775,0,66.29999999999966,275.2000000000007,341.5000000000004,337.0800000000004
8,aligned,100006,0.5172105309055762,0.008544556757963175,0.508665974147613,0.6012971900047922,405.0,0.017422374639493515,0,60.7499999999996,345.5999999999992,406.34999999999883,402.2999999999988
9,aligned,100006,-0.2786365580958513,0.008544556757963175,0.2871811148538145,0.7503758123236348,415.0,0.015764416484854486,0,62.24999999999959,335.9999999999983,398.2499999999979,394.0999999999979
10,aligned,100006,-0.3444938461090036,0.008544556757963175,0.35303840286696675,0.7025502129168172,528.0,0.00509243079269919,0,79.20000000000014,292.8000000000012,372.00000000000136,366.7200000000014
11,aligned,100006,-0.22226054719550276,0.008544556757963175,0.23080510395346593,0.7938941777950166,566.0,0.003482516898211663,0,84.90000000000036,305.59999999999843,390.4999999999988,384.8399999999988
12,aligned,100006,-0.12887292287335544,0.008544556757963175,0.13741747963131862,0.8716062723005248,567.0,0.0034478652761031265,0,85.05000000000037,307.2000000000002,392.25000000000057,386.58000000000055
13,aligned,100006,-1.2342556489933476,0.008544556757963175,1.2428002057513108,0.288575016082242,698.0,0.000930303203204949,0,104.70000000000111,516.7999999999975,621.4999999999985,614.5199999999985
14,aligned,100006,-0.8548389490877473,0.008544556757963175,0.8633835058457104,0.4217327304124221,779.0,0.00041385288397876164,0,116.85000000000157,646.3999999999974,763.249999999999,755.459999999999
15,aligned,100006,-0.45849956891479965,0.008544556757963175,0.4670441256727628,0.6268524295169282,720.0,0.0007465858083766792,0,108.00000000000124,551.9999999999969,659.9999999999982,652.7999999999981
16,aligned,100006,0.03417934831839185,0.008544556757963175,0.02563479156042868,0.9746909899914009,582.0,0.002967605144780944,0,87.30000000000045,324.7999999999956,412.09999999999604,406.27999999999605
17,aligned,100006,0.2185046675761493,0.008544556757963175,0.20996011081818614,0.8106165801574379,463.0,0.009754759102342903,0,69.44999999999978,217.60000000000124,287.05000000000103,282.42000000000104
18,aligned,100006,0.6863221504750114,0.008544556757963175,0.6777775937170483,0.5077441531931965,426.0,0.014122302410163962,0,63.89999999999957,318.40000000000055,382.3000000000001,378.04000000000013
19,aligned,100006,0.5637054293423271,0.008544556757963175,0.555160872584364,0.5739799161362591,355.0,0.028724639654239433,0,53.24999999999967,431.9999999999965,485.24999999999613,481.6999999999961
0,aligned,100007,-0.17682196950535176,-0.1860562780889498,0.009234308583598055,0.9908081967076325,557.0,0.003810480432592037,0,83.55000000000031,291.2000000000005,374.7500000000008,369.1800000000008
1,aligned,100007,-0.07073216793235237,-0.1860562780889498,0.11532411015659744,0.8910772898991315,545.0,0.00429630469075234,0,81.75000000000024,272.0000000000012,353.7500000000014,348.30000000000143
2,aligned,100007,-0.7036543497951266,-0.1860562780889498,0.5175980717061768,0.595950260041196,569.0,0.0033795929693767124,0,85.35000000000038,310.40000000000055,395.7500000000009,390.0600000000009
3,aligned,100007,-0.8056005869908842,-0.1860562780889498,0.6195443089019343,0.5381896299478837,651.0,0.0014884797230594294,0,97.65000000000084,441.59999999999644,539.2499999999973,532.7399999999973
4,aligned,100007,-0.8609741105857202,-0.1860562780889498,0.6749178324967704,0.5091982584382153,692.0,0.0009878299405312295,0,103.80000000000108,507.19999999999675,610.9999999999978,604.0799999999979
5,aligned,100007,-0.6666003214818295,-0.1860562780889498,0.48054404339287965,0.6184468383483488,744.0,0.0005872851975459907,0,111.60000000000137,590.3999999999972,701.9999999999986,694.5599999999986
6,aligned,100007,-0.3372759295395187,-0.1860562780889498,0.15121965145056887,0.8596588526058407,630.0,0.0018363047770289071,0,94.50000000000072,407.99999999999807,502.4999999999988,496.1999999999988
7,aligned,100007,-0.5406960828633087,-0.1860562780889498,0.3546398047743589,0.701426048025956,566.0,0.003482516898211663,0,84.90000000000036,305.6000000000005,390.50000000000085,384.8400000000008
8,aligned,100007,-0.4914243666003417,-0.1860562780889498,0.3053680885113919,0.7368520976760199,589.0,0.002766976696914851,0,88.35000000000049,342.39999999999907,430.74999999999955,424.85999999999956
